category,phenotype,phe_code,all_1_year_cases,all_1_year_noncases,all_1_year_hazards ratio,all_1_year_95% confidence interval (lower),all_1_year_95% confidence interval (upper),all_1_year_pvalue,new_1_year_cases,new_1_year_noncases,new_1_year_hazards ratio,new_1_year_95% confidence interval (lower),new_1_year_95% confidence interval (upper),new_1_year_pvalue
respiratory,Bacterial pneumonia,480.1,5431.0,524849.0,94.98383222769333,62.81469966149681,143.62766093409687,2.5742851584625915e-103,5431.0,500909.0,108.7541681466094,71.83351921688576,164.6511157771695,8.428773058655987e-109
respiratory,Pneumococcal pneumonia,480.11,464.0,525252.0,2039.4474399267265,286.50228777953413,14517.670670135554,2.743949400927311e-14,464.0,517242.0,2134.782318783604,299.1344232725818,15234.9418657121,2.0798958657643677e-14
respiratory,Pseudomonal pneumonia,480.12,1011.0,525211.0,3369.4787837571685,825.8244879246885,13747.942135647914,1.0243265946946129e-29,1011.0,521913.0,3472.978855374388,852.1837005628323,14153.73483664545,5.6783263403482284e-30
respiratory,Viral pneumonia,480.2,254.0,525250.0,728814494.013142,6900677.921269443,76973678926.01462,9.212248955757755e-18,254.0,517105.0,733958897.429443,7048708.287299541,76424735023.6458,7.144014975436599e-18
respiratory,Pneumonia due to fungus (mycoses),480.3,5647.0,525079.0,61.93724497854686,34.4886338499241,111.23149534497932,2.1455254981742385e-43,5647.0,480340.0,78.64917067571655,43.68215953261158,141.606827917012,5.986827517685122e-48
respiratory,Bronchopneumonia and lung abscess,480.5,304.0,525243.0,266.05989874287764,64.7378105927606,1093.4547997671436,9.703194590787393e-15,304.0,520278.0,274.30989164445566,66.72949255334342,1127.6260881774513,7.0190943508705295e-15
respiratory,Influenza,481.0,1780.0,525087.0,10.80333201835605,6.069778198899211,19.22837686556708,5.942641074374602e-16,1780.0,500543.0,11.73399600058975,6.58656718295672,20.9041611991952,6.379182438224562e-17
respiratory,Acute bronchitis and bronchiolitis,483.0,2175.0,524960.0,10.737755734634153,6.854551316307522,16.82085272924607,3.56658243300622e-25,2175.0,487155.0,11.692785773683072,7.459102516841079,18.32944899745748,8.10999800033804e-27
respiratory,Chronic airway obstruction,496.0,11985.0,523836.0,128.6005284474236,101.96700475996442,162.19066114463328, < 2.225E-308,11985.0,484844.0,151.62634748097858,120.04508706060322,191.51595299202853, < 2.225E-308
respiratory,Emphysema,496.1,7289.0,524532.0,49.65215543691356,36.63583864620393,67.29302864715162,7.422260592025369e-140,7289.0,504109.0,52.94246836015036,39.05115906739923,71.77520521805585,3.993518433205866e-144
respiratory,Chronic bronchitis,496.2,3879.0,525018.0,142.0054935361917,82.53376149735472,244.3310450003385,1.1896148873422528e-71,3879.0,516860.0,147.72969618465822,85.8060817156587,254.3416818300976,1.3302005827835595e-72
respiratory,Obstructive chronic bronchitis,496.21,2098.0,525007.0,2208.609177867803,1095.0302261717427,4454.630003790272,1.2190603879644463e-102,2098.0,484206.0,2768.050291453645,1362.4592164821331,5623.729740549697,1.8697333716032093e-106
respiratory,Bronchitis,497.0,416.0,525209.0,30.193740598263783,11.921806050474968,76.47012268572527,6.612081565251655e-13,416.0,495900.0,33.06184789128127,13.020472197375764,83.95131677379011,1.8654451935949856e-13
respiratory,Cystic fibrosis,499.0,18854.0,524443.0,80.04144251857073,59.60578681740123,107.48339821567996,1.1875371827239893e-186,18854.0,516716.0,82.06559054410883,61.11241701670696,110.20282751232324,9.550569662443587e-189
respiratory,Lung disease due to external agents,500.0,362.0,525249.0,71.07609950158955,17.875155824916824,282.6163849893804,1.4115001090458391e-09,362.0,504731.0,77.86947155333766,19.51938097857783,310.64789434925297,6.868546810510528e-10
respiratory,Extrinsic allergic alveolitis,500.1,1450.0,525136.0,132.68653433467753,64.50086999840066,272.95316162687584,2.9533065627832584e-40,1450.0,511124.0,141.13108123044626,68.57494986077803,290.4556566167766,3.4762803026800394e-41
respiratory,Pneumonitis due to inhalation of food or vomitus,501.0,1906.0,525097.0,234.82883993878175,119.83002551429576,460.1900386010953,6.054387564517441e-57,1906.0,516776.0,245.65059050832352,125.1868275770275,482.0332441123506,1.2235504142377228e-57
respiratory,Other alveolar and parietoalveolar pneumonopathy,504.0,31149.0,522731.0,227.4055943205651,189.37476098111023,273.0738988679052, < 2.225E-308,31149.0,512148.0,243.67083144224185,202.91792385659608,292.6083263975962, < 2.225E-308
respiratory,Empyema and pneumothorax,506.0,6345.0,524823.0,28.479794926697505,19.460186211475552,41.67990533350832,1.399064185879644e-66,6345.0,504179.0,31.091667507557126,21.245912739098248,45.50012984951728,4.9235624751531e-70
respiratory,Pleurisy; pleural effusion,507.0,30703.0,523708.0,39.955442869929655,32.433526909036814,49.22182590285622,3.8727840771586145e-263,30703.0,439836.0,56.747089380863926,46.02945722984027,69.96024604678865, < 2.225E-308
respiratory,Pulmonary collapse; interstitial and compensatory emphysema,508.0,156.0,525262.0,1948.438097302787,194.60853658575832,19507.936730966256,1.1614604036891063e-10,156.0,409944.0,3258.738099178468,315.1443969818879,33696.85166780108,1.1467048669690816e-11
respiratory,Respiratory insufficiency,509.2,1080.0,525080.0,1247314561.1523278,166847439.27707517,9324647841.187395,1.4807210668814725e-92,1080.0,507257.0,1252903694.938815,170188052.5303266,9223724259.443012,5.391439218373618e-94
respiratory,Pulmonary insufficiency or respiratory failure following trauma and surgery,509.3,468.0,525168.0,15.93272047410111,7.5525818541095875,33.6112321070327,3.6319190306618953e-13,468.0,524380.0,15.950942444899647,7.5613183720474115,33.64923315768377,3.548773441112867e-13
respiratory,Respiratory arrest,509.5,177.0,525275.0,82038.57593430164,608.4421071945217,11061574.90046372,6.1210762857868995e-06,177.0,523812.0,82668.89239357311,614.1530704591953,11127756.414977062,5.988891569587788e-06
respiratory,Other diseases of lung,510.0,8090.0,524636.0,28.615092069681182,20.74928119549976,39.46274024827051,5.820156167631777e-93,8090.0,442007.0,38.149944026217085,27.61717843419788,52.699743844985896,3.8690212764603615e-108
respiratory,Lung transplant,510.2,169635.0,519771.0,540.3787013122056,472.1782523308036,618.4298819152034, < 2.225E-308,169635.0,501932.0,601.0504908110443,525.631196483756,687.2911937512094, < 2.225E-308
respiratory,Wheezing,512.1,1483.0,525065.0,7689.310298269227,3100.3218405592897,19070.759715837477,4.699081689166493e-83,1483.0,503627.0,8831.901195583805,3535.548792551274,22062.33976826765,2.794572056873473e-84
respiratory,Painful respiration,512.2,1821.0,525038.0,90.84859621310292,52.57896632048415,156.97279751724523,9.568613155481466e-59,1821.0,520722.0,92.17791895838111,53.33019346281608,159.32379374213522,4.8374151968462526e-59
respiratory,Cough,512.8,29854.0,521360.0,10334.703068768666,8273.868067343932,12908.845856651817, < 2.225E-308,29854.0,374358.0,16186.892832480498,12925.14913417683,20271.75832558745, < 2.225E-308
respiratory,Hypoventilation,513.3,428.0,525213.0,44.096761328895646,16.772574405572094,115.93475829515992,1.6249514509228343e-14,428.0,521886.0,44.88752174031068,17.061104132723855,118.09842975650254,1.282024471077026e-14
respiratory,Apnea,513.31,44.0,525280.0,60820.002804285,115.07551178648612,32144742.90565471,0.0005744788032883781,44.0,524939.0,60795.66702400616,115.03744813336284,32129651.59492175,0.0005746636550409417
respiratory,Hyperventilation,513.4,86.0,525282.0,151673.923695177,47.31485740618427,486210471.5142503,0.0037751509381316263,86.0,523970.0,155068.6793244241,47.72124078892959,503890823.2453033,0.003769139758799214
respiratory,Disorders of diaphragm,513.8,3545.0,524939.0,38.70053398664446,24.83837419274732,60.29908879014927,1.0027142311904355e-58,3545.0,516048.0,40.155086813831474,25.76757898484547,62.57596020078765,7.778308259644855e-60
respiratory,Abnormal results of function study of pulmonary system,514.1,1951.0,525117.0,72.53813593164573,37.74892022349128,139.38891849848164,8.000362214844323e-38,1951.0,517821.0,75.76752054979002,39.42511298808062,145.61067135047762,1.5060875101600364e-38
respiratory,Abnormal sputum,516.0,< 10,525283.0,682256.104474959,28.83705313235877,16141503431.605047,0.008944713621174825,< 10,500647.0,769903.6249684641,31.81322589990436,18632237849.898884,0.008494279678298732
respiratory,Hemoptysis,516.1,2768.0,525060.0,17.03486419677598,9.927646257673388,29.23015090090523,7.662392737556278e-25,2768.0,514282.0,17.787699242634847,10.36141653419376,30.536581875873036,1.6343295143415757e-25
respiratory,"Other diseases of respiratory system, not elsewhere classified",519.0,196.0,525265.0,174.2386689743452,25.33529788135678,1198.2931445337963,1.559765213714247e-07,196.0,512673.0,183.601052786201,26.6726414350471,1263.8173338133745,1.1830763042628091e-07
respiratory,"Other diseases of respiratory system, NEC",519.8,1790.0,525123.0,71.01284886438835,36.55739331423172,137.94267716219525,2.60764386027335e-36,1790.0,511136.0,74.88452324220268,38.53834052182856,145.50942633442483,3.828214746647944e-37
respiratory,Symptoms involving respiratory system and other chest symptoms,519.9,1553.0,525125.0,0.3751393572099157,0.1715955979171753,0.820123237635707,0.014015159177759093,1553.0,511999.0,0.3813096889233254,0.174401264825601,0.833692800405997,0.01570513276946728
sense organs,Disorders of the globe,360.0,< 10,525286.0,42.927164551904745,0.0104811229940509,175815.2687944065,0.3756806447532709,< 10,515616.0,43.455472467973735,0.0105954821763863,178224.8373390083,0.3742085477580493
sense organs,Other retinal disorders,362.0,57.0,525278.0,1.2919915070912482,0.0643756891658817,25.929696070432,0.8670431828261508,57.0,515087.0,1.321611256966148,0.0657242394662652,26.57552721376351,0.8554959490210133
sense organs,Retinal vascular changes and abnomalities,362.4,714.0,525170.0,0.5534006054030208,0.2275655661625115,1.3457757921149016,0.19190131915306957,714.0,521205.0,0.5560571630635097,0.2287249863180481,1.3518399260686302,0.19537552080058104
sense organs,Hereditary retinal dystrophies,362.7,154.0,525270.0,0.2855053343861806,0.0237561217254371,3.4312543480396265,0.3231091612696401,154.0,514643.0,0.2917165873312034,0.0242310598300994,3.5119622468372347,0.3318224165373061
sense organs,Corneal opacity and other disorders of cornea,364.0,84.0,525283.0,34.75556173809692,0.5624374988636847,2147.7036544880725,0.09170867968483228,84.0,522347.0,34.919196574451256,0.5648755105923141,2158.617724685194,0.0913090160755725
sense organs,Corneal opacity,364.1,102.0,525279.0,2.822281914727663,0.1371425626497926,58.08025643023002,0.5013235271701624,102.0,523843.0,2.820563089491446,0.1370713547972652,58.03966958354057,0.5015621262961819
sense organs,Cornea replaced by transplant,364.9,761.0,525251.0,31.07467380544814,7.897937362028624,122.2642454417968,8.789957224236133e-07,761.0,524327.0,31.20032046691784,7.929456162175532,122.76503928250396,8.542674579741286e-07
sense organs,Glaucoma,365.0,609.0,525179.0,84.49836544120484,36.95810624780199,193.1910069840236,7.322315511340581e-26,609.0,508223.0,87.71267487494316,38.31438701907511,200.79959337173295,3.405308431821381e-26
sense organs,Cataract,366.0,3078.0,525017.0,4.426850078502883,2.667646778407606,7.346175579226794,8.567843642878036e-09,3078.0,498483.0,4.640230624085605,2.794668594558355,7.704577310750714,2.983385650836171e-09
sense organs,Senile cataract,366.2,340.0,525256.0,14.479335188943375,3.37245559216473,62.16572517688865,0.000324192898324997,340.0,486067.0,15.29203346928194,3.549191560211338,65.8871981572374,0.0002524633465855581
sense organs,Disorders of refraction and accommodation; blindness and low vision,367.0,28.0,525282.0,6.3957564667526645,0.1601639320561361,255.3989544142273,0.32394605808239213,28.0,513391.0,6.525467916364922,0.1633296296839905,260.7103904533116,0.3188046781392988
sense organs,Presbyopia,367.4,341.0,525254.0,1.8239675196885723,0.3976648966300127,8.365982366238853,0.43930345593804626,341.0,503182.0,1.871435323121971,0.4074609545335392,8.595351602800886,0.4204089820054533
sense organs,Blindness and low vision,367.9,888.0,525154.0,5.08304344034735,2.4764603776510152,10.43316939355419,9.350572636397937e-06,888.0,514680.0,5.185596817959309,2.5254570749972265,10.647741600779034,7.335044948943715e-06
sense organs,Visual disturbances,368.0,3300.0,524992.0,2.8671574017071038,1.7474923749641749,4.7042217087398495,3.053003452591009e-05,3300.0,495905.0,2.986342329038615,1.819807923660932,4.900649343402592,1.497000338104799e-05
sense organs,Diplopia and disorders of binocular vision,368.2,1111.0,525154.0,0.9831065506882553,0.4457647624547726,2.168180554882285,0.966322798151335,1111.0,518833.0,0.9867683201560978,0.44740039073829,2.1763765473179184,0.9736702197853945
sense organs,Subjective visual disturbances,368.9,108.0,525262.0,6.128495451329816,1.1927799581819334,31.48816865955548,0.029925593771262915,108.0,520031.0,6.189005613385655,1.204033475575124,31.81289495644861,0.029090334706503553
sense organs,"Eye infection, viral",369.2,58.0,525268.0,0.2617117427911749,0.0250151365680732,2.738063657114373,0.263102320628873,58.0,522468.0,0.2623623134878562,0.0250715063565405,2.745506494895673,0.26403464628865475
sense organs,"Conjunctivitis, infectious",369.5,405.0,525208.0,1.2015567058885448,0.4383020622520407,3.293935032036252,0.721193785677021,405.0,499225.0,1.21760212358328,0.4444460779975698,3.335736335066995,0.7017983043558751
sense organs,Keratitis,370.0,23.0,525277.0,7.993555719327297,0.6008012989478574,106.3528543461682,0.11545711300455641,23.0,523728.0,7.990779078186559,0.6005626532777044,106.32121382822346,0.11552495054119928
sense organs,"Uveitis, noninfectious or NOS",371.1,611.0,525177.0,0.3544140104546065,0.1359600325336134,0.9238692317572336,0.03384196643382221,611.0,520218.0,0.3560594724527851,0.1365873314675639,0.9281852611159792,0.034651246522451315
sense organs,Other disorders of eyelids,374.0,92.0,525276.0,0.1757553127071874,0.0072712491893995,4.248228762374728,0.28467728961872113,92.0,521649.0,0.1765113927781621,0.007300786804486,4.267522475980571,0.28590420241666065
sense organs,Strabismus and other disorders of binocular eye movements,378.0,114.0,525262.0,5.187008773178036,0.9908135893621792,27.154512515664653,0.05129099667258413,114.0,522102.0,5.192751006242675,0.9917391692155992,27.189268962888296,0.05115900246204864
sense organs,Strabismus (not specified as paralytic),378.1,212.0,525272.0,4.242469851326997,0.4884541445642833,36.84798386852423,0.19009179875795665,212.0,520040.0,4.243226551169192,0.4884329170652993,36.86273167813561,0.190082582898074
sense organs,Paralytic strabismus,378.5,27.0,525278.0,1.9822365219721385,0.1092852927596808,35.95416665699634,0.6435437073006526,27.0,522935.0,1.9843232302584672,0.1094002986364932,35.9920286436031,0.6430337206258192
sense organs,Other disorders of eye,379.0,215.0,525258.0,2.9161652778192444,0.6031948863464305,14.098295791377964,0.18312207944948972,215.0,517232.0,2.9372141980140904,0.6077852684291413,14.194531676151284,0.18008931911336784
sense organs,Disorders of vitreous body,379.2,14.0,525286.0,0.0444466096324211,2.280324063977826e-07,8663.24720693754,0.6163742237658831,14.0,510494.0,0.0449891108258395,2.302129912613443e-07,8791.945588344097,0.6178242350216367
sense organs,Peripheral or central vertigo,386.2,< 10,525286.0,1686.148272063445,0.0214741139168299,132396428.8535468,0.19633700647523125,< 10,511123.0,1734.301772520652,0.021368232915108,140760476.08230937,0.1959567968878133
sense organs,Central origin vertigo,386.21,93.0,525271.0,34.0563730556018,4.345087691638573,266.9305266115204,0.0007840367770053093,93.0,522316.0,34.1637216997457,4.35740410600229,267.8566990768475,0.0007770336698065084
sense organs,Dizziness and giddiness (Light-headedness and vertigo),386.9,25284.0,522375.0,25.52047992059093,21.936151907043172,29.69048072502495, < 2.225E-308,25284.0,425244.0,30.460085929116754,26.16217025758463,35.46406225761009, < 2.225E-308
sense organs,Hearing loss,389.0,675.0,525229.0,1.0039845043556386,0.3041355398538209,3.3142620736488504,0.9947928837152142,675.0,497788.0,1.023063933251827,0.309854236881,3.3779102782534154,0.9701537676001598
sense organs,Sensorineural hearing loss,389.1,6636.0,524743.0,0.7725454214034773,0.5179276715298298,1.1523354725739972,0.2058890404073268,6636.0,490465.0,0.7861999610066969,0.5271968211409453,1.1724470897780332,0.23811379287646006
